,Date,Text
84,2020-03-24 05:01:54+00:00,🚨코로나19 가짜 뉴스 팩트체크 Q. 대구 K마디병원 코로나 확산 원인이 신천지?!! A. 사실이 아닙니다. https://www.youtube.com/watch?v=O16H79zzM-s
85,2020-03-24 03:54:07+00:00,하악
86,2020-03-24 02:33:08+00:00,이 몸을 위해서 운동한다~ ㅎㅎ 근데 강제 근손실 ㅜㅜ 코로나 보다 근손실이 무서운데~ ㅜㅜ pic.twitter.com/agA5v8xqZU
87,2020-03-23 03:44:12+00:00,"핑크색 미통당 소속 권영진 대구시장 무능은 끝이 안보인다 정부에 돈 만 달라고 징징.. 코로나 19와 사투하는 간호사분들 식사가 컵밥.. 신천지 표창장 받은 권영진 대구시장! 권영진 ""31번 확진자 이전 증상자, 대구시가 밝히는 것 무리"" "
88,2020-03-22 15:42:14+00:00,"코로나 여파로 연기됐던 김경수 2심, 이번주 재개 지난 10일 공판기일 연기..재판부 교체 뒤 두번째 재판 '킹크랩 시연회' 인정..'김경수·드루킹' 공범여부 심리 - 김경수는 공범을 넘어 주범 #정중규"
89,2020-03-22 08:37:03+00:00,200131 아이돌라디오 은혁 커피 한 잔 + 머니건 + 오빠 얼굴 = 힐링🥰♥️ 코로나 때문에 집콕중인데도 오빠 보니까 행복해❣️ LOGO CROP ❌ RE-EDIT ❌ COMMERCIAL/PERSONAL USE ❌ #eunhyuk #은혁 #이혁재 @AllRiseSilver pic.twitter.com/Wmm4zZ9pRu
90,2020-03-21 15:17:06+00:00,"'지오영' 회장과 친분, 이의경 식약처장 부부… '우한코로나 수혜주' 5억원어치 보유 http://www.newdaily.co.kr/site/data/html/2020/03/20/2020032000103.html 마스크 소재-음압병실 '엔브이에이치코리아' 'GH 신소재'… 우한폐렴 터지자 주가 급등 이분... '지오영'에 마스크 몰빵해주신 분?"
91,2020-03-20 13:35:28+00:00,"★코로나 생활치료센타 개원★ 정말 미치도록 멋있다 이렇게 일 잘하는 사람 또 있을까?? 감동,감탄,감명👍👍👍 든든하고 행복하고 자랑스럽고 이.재.명 쵝오❤❤❤ 이재명유트브 드뎌 10만 돌파🎉🎉🎉 트친 열분들도 구독 눌러주세용 https://youtu.be/MWKnOg976Kg"
92,2020-03-20 12:04:54+00:00,"17세 소년이 줄서서 마스크 사러갔다 온 후 갑자기 열이나고 폐가손상되어 사망했다. 코로나 음성-양성-음성 으로 결과가 나왔다. 마스크대란 때문에 꽃다운 청춘이 피지못하고 사라졌다. ""엄마 나 아파"".피눈물이난다..무능정부책임져라!"
93,2020-03-19 02:25:26+00:00,코로나와 경제난에 국민은 극도의 불안과 공포에 떨고 있습니다. 권력에 눈먼 자들은 의석수 에 혈안이 되어 파국으로 치닫는 나라와 국민들의 삶은 전혀 안중에 없습니다. 국민들이 바라는 건 모든 위정자들이 이재명처럼 소신껏 일하는 모습입니다. @Jaemyung_Lee
94,2020-03-18 12:19:53+00:00,코로나 때문에 집중안되잔아 ㅅㅂ 
95,2020-03-18 04:55:13+00:00,지인이 보내줬어요 진주엔 봄이 왔네요 코로나야 그만좀 가라 #BestFanArmy #iHeartAwards #BTSARMY @BTS_twt
