subjectivity,polarity,cluster_pred
0.55,-0.2,2
0.7,-0.4,2
0.0,0.0,1
0.6,0.3263888888888889,0
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.525,0.0,3
0.605,0.2616666666666667,3
0.7,0.4,0
0.1,0.1,1
0.8,0.5,0
0.5266666666666667,0.22,3
0.4545454545454545,0.13636363636363635,3
0.2,0.125,1
0.78,0.24000000000000005,0
0.0,0.0,1
0.5,-0.5859375,2
0.4,0.21666666666666665,3
0.0,0.0,1
0.3,0.2,3
1.0,0.5,0
0.2933333333333333,0.01916666666666666,3
0.45,0.125,3
1.0,-0.5,2
0.3024242424242424,0.005454545454545457,3
0.6499999999999999,0.15,3
0.3333333333333333,0.25,3
0.06666666666666668,0.0,1
0.26666666666666666,0.18333333333333332,3
0.0,0.0,1
0.0,0.0,1
0.22222222222222224,-0.022222222222222227,1
0.35000000000000003,0.375,3
0.0,0.0,1
0.0,0.0,1
0.7777777777777777,0.08333333333333333,3
0.06666666666666668,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.35,0.2625,3
0.4142857142857143,0.10714285714285714,3
0.5416666666666666,0.525,0
0.6363636363636364,0.22424242424242424,3
0.0,0.0,1
0.875,0.2,0
0.6444444444444444,0.04999999999999999,3
0.8,-0.15000000000000002,2
1.0,-0.65,2
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.16666666666666666,0.125,1
0.6666666666666666,-0.011111111111111113,3
0.6514285714285715,-0.12619047619047624,2
0.16666666666666666,0.125,1
0.5,-0.1,3
0.65,0.275,0
0.0,0.0,1
0.3583333333333333,-0.14166666666666666,3
0.6666666666666666,0.125,3
0.0,0.0,1
0.1111111111111111,0.08333333333333333,1
0.5333333333333333,0.125,3
0.7,0.5,0
0.0,0.0,1
0.55,0.340625,0
0.3,0.2,3
0.5,0.5,0
0.4,0.1,3
0.2375,0.23333333333333334,3
0.0,0.0,1
0.35,0.1625,3
0.0,0.0,1
0.55,0.35,0
0.7,0.5,0
0.4,-0.3,2
0.7727272727272727,0.3136363636363637,0
0.06666666666666668,0.03333333333333333,1
0.3333333333333333,0.3,3
0.0,0.0,1
0.11666666666666665,0.0,1
0.2,0.06,1
0.0,0.0,1
0.25,-0.05,1
0.26666666666666666,0.15075757575757576,3
0.0,0.0,1
0.26666666666666666,-0.3333333333333333,2
0.25,0.0,1
0.0,-0.03333333333333333,1
0.6484126984126984,0.3330357142857143,0
0.2,0.2,3
0.33148148148148154,0.04074074074074073,3
0.7133333333333333,0.32,0
0.0,0.0,1
0.5566666666666666,-0.09583333333333333,3
0.0,0.0,1
0.75,0.8125,0
0.375,-0.125,3
0.0,0.0,1
0.3333333333333333,0.25,3
0.75,-0.25,2
0.4666666666666666,0.15,3
0.06666666666666668,0.0,1
0.5198863636363636,0.03409090909090909,3
0.10000000000000002,0.06666666666666668,1
0.36041666666666666,-0.2104166666666667,2
0.3333333333333333,0.25,3
0.6666666666666666,0.13333333333333333,3
0.0,0.0,1
0.6285714285714286,-0.28214285714285714,2
0.5733333333333334,-0.3533333333333334,2
0.0,0.0,1
0.7892857142857143,-0.09821428571428573,2
0.4,-0.2,2
0.5224242424242425,0.22545454545454546,3
0.0,0.0,1
0.5333333333333333,0.2333333333333333,3
0.35416666666666663,0.0625,3
0.0,0.0,1
0.06666666666666668,0.0,1
0.4805555555555556,0.225,3
0.0,0.0,1
0.7106481481481483,0.1708333333333333,3
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.7,0.55,0
1.0,-0.1625,2
0.4,0.1,3
0.6,0.5,0
0.0,0.0,1
0.0,0.0,1
0.5529100529100529,0.1375661375661376,3
0.0,0.0,1
0.0,0.0,1
0.6083333333333333,0.15,3
0.18333333333333332,-0.016666666666666666,1
0.5,0.5,0
0.3666666666666667,-0.2,2
0.4272727272727273,-0.13181818181818186,3
0.14722222222222225,-0.04166666666666666,1
0.5734848484848485,0.3090909090909091,0
0.3833333333333333,-0.16666666666666666,3
0.2962962962962963,-0.06342592592592593,1
0.5357142857142857,0.2857142857142857,3
0.0,0.0,1
0.0,0.0,1
0.4,0.0,3
0.8333333333333333,-0.041666666666666664,2
0.2375,-0.1125,1
0.0,0.0,1
0.3344155844155844,0.032467532467532464,3
0.4818181818181818,0.3090909090909091,3
0.6,0.16666666666666666,3
0.5399999999999999,0.16,3
0.16666666666666666,0.3861111111111111,3
0.0,0.0,1
1.0,-0.25,2
0.3333333333333333,0.16666666666666666,3
0.4,-0.18055555555555555,2
0.4666666666666666,0.3,3
0.25,0.2,3
0.5599999999999999,0.175,3
0.975,0.3,0
0.65,0.55,0
0.0,0.0,1
0.43333333333333335,0.1,3
0.61875,-0.30625,2
0.4545454545454545,-0.06818181818181818,3
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.5944444444444444,-0.09999999999999998,2
0.14285714285714285,-0.07142857142857142,1
0.4545454545454545,0.13636363636363635,3
0.6809090909090909,-0.17272727272727273,2
0.875,0.375,0
0.4,0.06666666666666668,3
0.95,0.6,0
0.0,0.0,1
0.05,0.0,1
0.0,0.0,1
0.0,0.0,1
0.5555555555555555,-0.5833333333333334,2
0.625,0.225,3
0.8571428571428571,-0.7142857142857143,2
0.9666666666666668,-0.18333333333333332,2
0.7452380952380953,0.2238095238095238,0
0.5577922077922078,0.06948051948051949,3
0.1,0.1,1
0.5750000000000001,-0.321875,2
0.3333333333333333,0.12121212121212123,3
0.6,0.65,0
0.0,0.0,1
0.4583333333333333,-0.20833333333333331,2
0.9166666666666666,0.10000000000000002,3
0.65,1.0,0
0.0,0.0,1
0.5,0.5,0
0.1,-0.1,1
0.0,0.0,1
0.6666666666666666,0.325,0
0.0,0.0,1
0.25,0.25,3
0.0,0.0,1
0.0,0.0,1
0.4,0.2,3
0.75,-0.55,2
0.7678571428571428,-0.2471428571428572,2
0.0,0.0,1
0.0,0.0,1
1.0,-0.8,2
0.0,0.0,1
0.7250000000000001,0.375,0
0.7569444444444444,0.5,0
0.4,0.1953125,3
0.0,0.0,1
0.6666666666666666,0.325,0
0.5,0.5,0
0.5,0.5,0
0.45,0.3,3
1.0,0.4,0
0.7,0.0,3
0.2375,0.1875,3
0.3666666666666667,0.525,0
0.775,-0.15,2
0.30000000000000004,0.25,3
0.5,0.0,3
0.2,-0.1,1
0.45,0.25,3
0.6000000000000001,0.7,0
0.4458333333333333,-0.06510416666666664,3
0.0,0.0,1
0.65,0.15,3
0.19166666666666665,-0.05000000000000002,1
0.4727272727272727,0.2136363636363636,3
0.45,0.06818181818181818,3
0.2,0.2,3
0.9,0.5,0
0.5,0.4,0
0.4545454545454545,0.13636363636363635,3
0.4,-0.3,2
0.0,0.0,1
1.0,0.5,0
0.4680555555555556,0.06388888888888887,3
0.625,0.5,0
0.25,0.0,1
0.8333333333333334,-0.3888888888888889,2
0.06666666666666668,0.0,1
0.4,-0.3,2
0.0,0.0,1
0.0,0.0,1
0.5,-0.1,3
0.5391666666666666,0.2816666666666667,3
0.3555555555555556,0.3333333333333333,3
0.6666666666666666,0.5333333333333333,0
0.501,0.104,3
0.5,0.43333333333333335,0
0.3333333333333333,0.25,3
0.0,0.0,1
0.0,0.0,1
0.6,0.38,0
0.05,0.0,1
0.3333333333333333,0.2916666666666667,3
0.0,0.0,1
0.375,0.1,3
0.175,0.225,1
0.21428571428571427,-0.08928571428571427,1
0.0,-0.2,1
0.2961111111111112,-0.12444444444444445,1
0.55,-0.325,2
0.5904040404040404,0.07657828282828281,3
0.8571428571428571,-0.7142857142857143,2
0.45,-0.08333333333333333,3
0.5272727272727273,0.3159090909090909,0
0.0,0.0,1
0.3,-0.5,2
0.5,0.5,0
0.225,0.1125,1
0.0,0.0,1
0.1,-0.1,1
0.5,0.28125,3
0.5333333333333333,0.2333333333333333,3
0.2,0.25,3
0.4940476190476191,-0.2797619047619048,2
0.36,-0.13999999999999996,3
0.725,0.25,0
0.4,-0.010000000000000007,3
0.5452380952380952,0.0619047619047619,3
1.0,-0.5,2
0.25,-0.125,1
0.45,-0.033333333333333354,3
0.4973333333333333,0.0336666666666667,3
0.0,0.0,1
0.4749999999999999,0.3388888888888889,0
0.35,0.2,3
0.38392857142857145,0.2113095238095238,3
0.6481481481481481,-0.22592592592592595,2
0.7000000000000001,0.37777777777777777,0
0.9,0.5,0
0.5,0.2,3
0.5227272727272727,0.3636363636363637,0
0.225,-0.02083333333333334,1
0.3166666666666667,0.1,3
0.5845238095238096,-0.05376984126984127,3
1.0,0.5,0
0.0,0.0,1
0.06666666666666668,0.03333333333333333,1
0.5,-0.1,3
0.9166666666666669,0.5291666666666667,0
0.25,0.08333333333333334,3
0.3333333333333333,0.25,3
0.0,0.0,1
0.1,0.1,1
0.7892857142857143,-0.17857142857142858,2
0.0,0.0,1
0.2888888888888889,-0.1555555555555556,1
0.48,0.20272727272727276,3
0.8333333333333334,0.3666666666666667,0
0.0,0.0,1
0.0,0.0,1
0.375,-0.244140625,2
0.0,0.0,1
0.0,0.3,1
0.375,-0.125,3
0.21875,0.08541666666666667,1
0.0,0.0,1
0.55,0.35,0
0.5333333333333333,0.0625,3
0.18333333333333326,0.05,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.3333333333333333,0.16666666666666666,3
0.37949090909090905,-0.02294545454545454,3
0.9,0.4,0
0.0,0.0,1
0.3333333333333333,0.25,3
0.5333333333333333,0.5416666666666666,0
0.4392857142857143,0.3535714285714285,0
0.5138888888888888,0.2361111111111111,3
0.45,0.1,3
0.0,0.0,1
1.0,0.5,0
0.0,0.0,1
0.3888888888888889,-0.3166666666666667,2
0.4,-0.2,2
0.6000000000000001,0.25,3
0.64,0.18,3
0.6333333333333333,0.21212121212121213,3
0.6055555555555556,0.04999999999999997,3
0.4678571428571429,0.24285714285714285,3
0.0,0.0,1
0.2888888888888889,-0.19444444444444448,1
0.6333333333333333,0.13333333333333333,3
0.0,0.0,1
0.0,0.0,1
0.7400793650793649,0.3303571428571428,0
0.4227272727272727,0.11363636363636365,3
0.19166666666666665,0.05000000000000001,1
0.10714285714285714,-0.04464285714285714,1
0.5454545454545454,0.2272727272727273,3
1.0,0.4,0
0.1125,-0.05,1
0.23333333333333334,-0.21666666666666667,1
0.343,0.016999999999999998,3
0.20166666666666666,0.08166666666666668,1
0.375,-0.125,3
0.43333333333333335,0.07222222222222223,3
0.5333333333333333,-0.25,2
0.462962962962963,0.15555555555555556,3
0.65,0.35,0
0.5227272727272727,0.3636363636363637,0
0.6666666666666666,0.325,0
0.6575757575757576,0.02121212121212122,3
0.5454545454545454,0.2272727272727273,3
0.0,0.0,1
0.35000000000000003,0.2340909090909091,3
0.3083333333333333,-0.1625,1
0.5,0.4,0
0.25,-0.25,1
0.5,-0.2708333333333333,2
0.4611111111111111,0.3666666666666667,0
0.0,0.0,1
0.0,0.0,1
1.0,0.8,0
0.0,0.0,1
0.6190476190476191,-0.4047619047619048,2
0.0,0.0,1
0.0,0.0,1
0.3,0.23125,3
0.4,0.35,3
0.4,-0.15,3
0.17500000000000002,0.03333333333333333,1
0.5,0.16666666666666666,3
0.0,0.0,1
0.4545454545454545,0.13636363636363635,3
0.7916666666666666,-0.075,2
0.4848484848484849,0.04545454545454545,3
0.4283333333333333,0.1925,3
0.3214285714285714,0.0,3
0.5773809523809523,-0.029761904761904732,3
0.125,0.0,1
0.8125,0.45,0
0.2,-0.125,1
0.6,0.5,0
0.14285714285714285,0.010714285714285716,1
0.0,0.0,1
0.06666666666666668,0.0,1
0.0,-0.1,1
0.31875,0.14375,3
0.54,-0.16,2
0.3166666666666667,-0.06666666666666668,3
0.3,0.024999999999999998,3
0.7055555555555556,-0.4166666666666667,2
0.3944444444444445,0.17222222222222222,3
0.6051587301587302,0.14444444444444446,3
0.625,-0.125,2
0.0,0.0,1
0.5,0.0,3
1.0,0.5,0
0.5,0.5,0
0.4545454545454545,0.13636363636363635,3
0.3083333333333333,0.09166666666666666,3
1.0,0.4,0
0.21818181818181814,-0.02121212121212122,1
0.5666666666666668,0.5333333333333333,0
0.75,0.25,0
0.0,-0.00625,1
0.5648148148148148,-0.25925925925925924,2
0.2888888888888889,-0.1555555555555556,1
0.6818181818181818,0.3757575757575758,0
0.09583333333333333,0.016666666666666666,1
0.8,0.07500000000000001,3
0.4707792207792208,0.08766233766233766,3
0.0,0.0,1
0.6,0.0,3
0.43333333333333335,0.10000000000000002,3
0.6,0.5,0
0.25,-0.25,1
0.1,0.3,1
0.0,0.0,1
0.6577777777777778,0.1025,3
0.3333333333333333,0.12666666666666665,3
0.2777777777777778,0.09888888888888887,3
0.5,0.5,0
0.275,0.10833333333333334,3
0.29791666666666666,0.25,3
0.75,-0.16666666666666666,2
0.425,0.275,3
0.25,0.0,1
0.4555555555555556,0.16666666666666666,3
0.0,0.0,1
0.23862433862433866,-0.012830687830687831,1
0.0,0.0,1
0.0,0.0,1
0.3416666666666667,-0.10833333333333334,3
0.0,0.0,1
0.3125,0.0,3
0.25,0.15000000000000002,3
0.7333333333333334,-0.26666666666666666,2
0.7,0.4,0
0.4888888888888889,0.3333333333333333,0
0.2125,0.05,1
0.2,0.2,3
0.4666666666666667,0.475,0
0.0,0.0,1
0.3333333333333333,0.16666666666666669,3
0.45,0.425,0
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.5,0.0625,3
0.51,0.04333333333333332,3
0.7999999999999999,0.13333333333333333,3
0.44166666666666665,0.08333333333333333,3
0.4047619047619048,0.1730654761904762,3
0.5625,0.14895833333333333,3
0.3023809523809524,-0.021428571428571432,3
0.8888888888888888,0.5,0
0.0,0.0,1
0.4585858585858586,-0.0820707070707071,3
1.0,0.0,2
1.0,0.5,0
0.7575757575757576,0.01393939393939394,3
0.5454545454545454,0.2272727272727273,3
0.0,0.0,1
0.4564814814814815,0.010185185185185179,3
0.10714285714285714,-0.03571428571428571,1
0.6,0.5,0
1.0,0.6,0
0.0,0.0,1
0.7523809523809524,-0.2380952380952381,2
0.8,0.625,0
0.6,0.2333333333333333,3
0.215,-0.085,1
0.3339285714285714,0.008928571428571425,3
0.0,0.0,1
0.0,0.0,1
0.4375,-0.03125,3
0.3875,-0.0625,3
0.0,0.0,1
0.4375,-0.0625,3
0.65,0.15,3
0.0,0.0,1
0.6190476190476191,-0.03809523809523807,3
0.39166666666666666,-0.04166666666666666,3
0.0,0.0,1
0.9,0.25,0
0.6875,-0.0625,2
0.5,-0.4,2
1.0,1.0,0
0.14722222222222225,-0.04166666666666666,1
0.8,0.4,0
0.3666666666666667,0.2333333333333333,3
0.7619047619047619,0.361904761904762,0
0.2375,-0.0625,1
0.6964285714285714,0.2571428571428572,0
0.0,0.0,1
0.5727272727272728,0.06363636363636363,3
0.2833333333333333,0.25,3
0.0,0.0,1
0.3,0.0,3
0.7678571428571428,0.6428571428571428,0
0.3,0.1590909090909091,3
0.0,0.0,1
0.32222222222222224,-0.058333333333333334,3
0.45,0.15000000000000002,3
0.2,0.05,1
0.6916666666666667,0.05000000000000001,3
0.0,0.0,1
0.6838095238095239,0.2504761904761905,0
0.5,0.3,3
0.25,0.25,3
0.4,-0.05,3
0.21666666666666667,0.075,1
0.0,0.0,1
0.3666666666666667,0.26666666666666666,3
0.0,-0.1,1
0.3375,-0.1625,3
0.0,0.0,1
0.5357142857142857,0.2857142857142857,3
0.3333333333333333,0.0,3
0.375,-0.125,3
0.26875,-0.09375,1
0.6785714285714286,-0.5071428571428571,2
1.0,-0.125,2
0.4,-0.3,2
0.3333333333333333,0.25,3
0.5,0.5,0
0.0,0.0,1
0.8900000000000001,-0.04500000000000004,2
0.2,0.2,3
1.0,-0.1,2
0.25,-0.25,1
0.2,0.2,3
0.0,0.0,1
1.0,0.1,0
0.7333333333333333,0.4333333333333333,0
0.6589285714285714,0.22142857142857145,3
0.0,0.0,1
0.41,0.125625,3
0.0,0.0,1
0.53375,0.09625,3
0.4178571428571429,0.24285714285714285,3
0.9444444444444444,-0.625,2
0.4227272727272727,0.2136363636363636,3
0.0,0.0,1
0.06666666666666668,0.0,1
0.0,0.0,1
0.0,0.0,1
0.55,0.05,3
0.7,0.8,0
0.44375,0.125,3
0.0,0.0,1
0.3666666666666667,0.35000000000000003,3
0.7000000000000001,-0.10000000000000002,2
0.4533333333333333,-0.13999999999999996,3
0.5666666666666667,-0.05555555555555556,3
0.5,0.4166666666666667,0
0.75,0.45,0
0.30606060606060603,0.11363636363636365,3
0.4666666666666666,0.03333333333333335,3
0.8962962962962963,0.2,0
0.08333333333333334,-0.05,1
0.35714285714285715,0.0,3
0.16666666666666666,-0.1,1
0.0,0.0,1
0.2930555555555556,0.10606060606060606,3
0.0,0.0,1
0.0,0.0,1
0.1,0.0,1
0.7,-0.6,2
0.3833333333333333,-0.16666666666666666,3
0.0,0.0,1
0.5,0.5,0
0.0,0.0,1
0.5119047619047619,0.42857142857142855,0
0.55,0.35,0
0.3,1.0,0
1.0,0.4,0
0.4166666666666667,-0.08333333333333333,3
0.3944444444444445,0.08888888888888886,3
0.54,0.04,3
0.5583333333333335,0.32100694444444444,0
0.0,0.0,1
0.1761904761904762,0.07142857142857142,1
0.625,0.075,3
0.3,0.1,3
0.42,0.18,3
0.2375,-0.1125,1
0.0,0.0,1
0.8,0.4,0
0.9,0.9,0
0.45,-0.025,3
0.455952380952381,-0.31607142857142856,2
0.4464285714285714,0.07142857142857142,3
0.6854166666666666,-0.047916666666666684,2
0.75,0.45,0
0.7190476190476192,-0.38392857142857145,2
0.5590909090909091,0.4204545454545455,0
0.52,0.12,3
0.5,-0.1875,2
0.0,0.0,1
0.0,0.0,1
0.5,0.25,3
0.4558333333333334,0.2275,3
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.4500000000000001,-0.125,3
0.5707070707070706,0.1313131313131313,3
0.6000000000000001,0.7,0
0.0,0.0,1
0.3083333333333333,0.07777777777777779,3
0.625,0.11666666666666667,3
0.6333333333333333,0.7083333333333334,0
0.8571428571428571,-0.7142857142857143,2
0.5840277777777778,0.3201388888888889,0
0.03333333333333333,0.0,1
0.5,0.1,3
1.0,-1.0,2
0.35714285714285715,0.0,3
0.0,0.0,1
0.395,0.25,3
0.0,0.0,1
1.0,0.1,0
0.5,0.5,0
0.13636363636363635,0.05681818181818181,1
0.0,0.0,1
0.3928571428571429,0.2723214285714285,3
0.4666666666666667,-0.3666666666666667,2
0.4024242424242425,0.14545454545454545,3
0.3,0.25,3
0.35777777777777786,0.021616161616161617,3
0.3,1.0,0
0.9,0.6,0
0.05,-0.2,1
0.0,0.0,1
0.0,0.0,1
0.5690476190476189,-0.22142857142857145,2
0.3825396825396825,0.03571428571428572,3
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.75,0.30000000000000004,0
0.19166666666666665,0.05000000000000001,1
0.5,0.5,0
0.0,0.0,1
0.0,0.0,1
0.5,0.5,0
0.8,-0.2,2
0.3333333333333333,0.25,3
0.125,-0.04166666666666666,1
0.0,0.0,1
0.6,-0.1,2
0.45,0.3,3
0.4222222222222222,0.04444444444444443,3
0.0,0.0,1
0.0,0.0,1
0.375,-0.125,3
0.375,-0.125,3
1.0,0.5,0
0.0,0.0,1
0.0,0.0,1
0.675,0.0875,3
0.55,0.25,3
0.3666666666666667,0.3333333333333333,3
0.26785714285714285,0.01785714285714285,3
0.1994444444444444,0.010000000000000007,1
0.0,0.0,1
1.0,0.0,2
0.75,0.5,0
0.575,0.37666666666666665,0
0.0,0.0,1
0.0,0.0,1
0.5,0.3,3
0.4674242424242424,0.0787878787878788,3
0.3,1.0,0
0.4375,0.1875,3
0.2,0.1,1
0.8333333333333333,-0.04999999999999993,2
0.0,0.0,1
0.0,0.0,1
0.5333333333333333,-0.2083333333333333,2
0.75,0.05000000000000005,3
0.0,0.0,1
0.3190476190476191,-0.017142857142857147,3
0.0,0.0,1
0.06666666666666668,0.03333333333333333,1
0.4006410256410256,0.02083333333333333,3
0.0,0.0,1
0.5476190476190476,-0.05952380952380953,3
0.75,0.0,3
0.4,-0.3,2
0.39166666666666666,0.15833333333333333,3
0.0,0.0,1
0.0,0.0,1
0.375,0.29166666666666663,3
0.0,0.0,1
0.4833333333333333,-0.05,3
0.0,0.0,1
0.2,0.2,3
0.15000000000000002,0.1,1
0.6651515151515152,0.10909090909090907,3
0.6,0.5,0
0.7250000000000001,0.07499999999999997,3
0.0,0.0,1
0.8333333333333334,0.43333333333333335,0
0.4529761904761904,0.4166666666666666,0
0.5861111111111111,-0.09166666666666663,2
0.5125,0.125,3
0.0,0.0,1
0.6428571428571429,0.21428571428571427,3
0.0,0.0,1
0.38585858585858585,0.15151515151515152,3
0.75,0.30000000000000004,0
0.5,0.18181818181818185,3
0.4944444444444445,0.22777777777777775,3
0.0,0.0,1
0.4151515151515151,0.2090909090909091,3
0.6000000000000001,-0.05,3
0.0,0.0,1
0.5477272727272727,0.28863636363636364,3
0.4545454545454545,0.13636363636363635,3
0.6333333333333333,-0.06822916666666667,3
0.6,0.55,0
0.5454545454545454,0.2272727272727273,3
0.5227272727272727,0.3636363636363637,0
0.06666666666666668,0.03333333333333333,1
0.5454545454545454,0.2272727272727273,3
0.5596969696969698,0.3524242424242425,0
0.2888888888888889,-0.1555555555555556,1
0.0,0.0,1
0.4314285714285714,-0.2155844155844156,2
0.5,-0.375,2
0.0,0.0,1
0.0,0.0,1
0.34375,0.25,3
0.0,0.0,1
0.8571428571428571,-0.7142857142857143,2
0.0,0.0,1
0.5,0.5,0
0.1,0.1,1
1.0,0.0,2
0.2272727272727273,0.06818181818181818,1
0.5,0.3125,3
0.25,-0.25,1
0.0,0.0,1
0.0,0.0,1
0.3444444444444444,-0.05000000000000001,3
0.7339285714285714,0.04642857142857143,3
0.06666666666666668,0.0,1
0.5,0.5,0
0.9,0.7,0
0.0,0.0,1
0.4083333333333334,-0.09166666666666667,3
1.0,0.0,2
0.4,-0.2,2
0.0,0.0,1
0.871875,-0.153125,2
0.13333333333333333,0.2916666666666667,1
0.0,0.0,1
0.0,0.0,1
0.275,0.15075757575757576,3
0.0,0.0,1
0.6,-0.5,2
0.4590909090909091,0.1181818181818182,3
0.0,0.0,1
0.4,0.2,3
0.5875,0.1625,3
0.6166666666666667,0.325,0
0.5333333333333333,0.23333333333333334,3
0.5454545454545454,0.5548650568181818,0
0.30606060606060603,0.11363636363636365,3
0.4545454545454545,0.13636363636363635,3
0.0,0.0,1
0.31111111111111106,0.2833333333333333,3
0.0,0.0,1
0.0,0.0,1
0.3333333333333333,0.18958333333333333,3
0.5454545454545454,0.2272727272727273,3
0.2722222222222222,0.08333333333333333,3
0.0,0.0,1
0.0,0.0,1
0.3383333333333333,-0.055,3
0.4,0.2,3
0.0,0.0,1
0.0,0.0,1
0.6875,-0.3125,2
0.0,0.0,1
1.0,0.0,2
0.0,0.0,1
0.0,-0.06510416666666666,1
0.0,0.0,1
0.0,0.0,1
0.5296296296296296,0.2333333333333333,3
0.625,0.0,3
0.2333333333333333,-0.13333333333333333,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.16666666666666666,0.02083333333333333,1
0.0,0.0,1
0.2982900432900433,0.011796536796536795,3
0.7166666666666667,0.125,3
1.0,0.0,2
0.4,0.35,3
0.4777777777777778,0.17222222222222222,3
0.8,0.09999999999999998,3
0.0,0.0,1
0.25,0.0,1
0.14166666666666666,0.012500000000000004,1
0.6666666666666666,-0.3333333333333333,2
0.3319444444444445,-0.14027777777777778,3
0.0,0.0,1
0.1,0.0,1
0.3472222222222221,-0.15277777777777776,3
0.4583333333333333,0.027777777777777773,3
0.375,-0.125,3
0.1,-0.1,1
0.0,0.0,1
0.0,0.0,1
0.75,0.25,0
0.0,0.0,1
0.0,0.0,1
0.5466666666666666,0.12333333333333332,3
0.9285714285714286,-0.35714285714285715,2
0.0,0.0,1
0.95,-0.04999999999999999,2
0.8428571428571429,-0.4857142857142858,2
0.0,0.0,1
0.5178571428571428,0.3928571428571429,0
0.0,0.0,1
0.55,0.05,3
0.0,0.0,1
0.625,0.25,3
0.4,-0.2,2
0.5,0.05000000000000002,3
0.1,0.0,1
0.4,0.2,3
0.4,0.27777777777777785,3
0.3833333333333333,-0.3499999999999999,2
0.2,0.1,1
0.44375,0.06093750000000001,3
0.0,0.0,1
0.0,-0.03333333333333333,1
0.0,0.0,1
0.8571428571428571,-0.7142857142857143,2
0.0,0.0,1
0.0,0.0,1
0.7785714285714285,-0.5571428571428572,2
0.0,0.0,1
0.30000000000000004,0.2,3
0.5,0.5,0
0.0,0.0,1
0.7,0.0,3
0.15000000000000002,0.1,1
0.0,0.0,1
0.9,0.6,0
0.6,0.45,0
0.6904761904761906,-0.22023809523809526,2
0.06666666666666668,0.0,1
0.3888888888888889,0.10000000000000002,3
0.65,0.35,0
0.0,0.0,1
0.3888888888888888,0.37916666666666665,0
0.7333333333333333,0.4333333333333333,0
0.43333333333333335,-0.16666666666666666,2
0.3456349206349207,-0.053571428571428575,3
0.06666666666666668,0.0,1
0.5,0.0,3
0.5,-0.5,2
0.0,0.0,1
0.0,0.0,1
0.4166666666666666,0.3333333333333333,3
0.0,0.0,1
0.4575,0.0175,3
0.1,0.0,1
0.6,0.3,0
0.06666666666666668,0.0,1
0.11666666666666665,0.016666666666666666,1
0.0,0.0,1
0.0,0.0,1
0.5333333333333333,0.26666666666666666,3
0.32222222222222224,0.3,3
0.95,-0.75,2
0.25,-0.25,1
0.8,-0.6,2
0.5333333333333333,0.4666666666666666,0
0.25,0.1875,3
0.5341666666666667,0.2675,3
0.56,0.3066666666666667,0
0.0,0.0,1
0.4875,-0.2625,2
0.5,0.16666666666666666,3
0.4,-0.15000000000000002,3
0.5833333333333334,0.12000000000000002,3
0.4,-0.25,2
0.4279761904761905,0.2172619047619048,3
0.0,0.0,1
0.8062499999999999,0.075,3
0.3125,0.25,3
0.32222222222222224,0.16666666666666666,3
0.5666666666666667,0.325,0
0.375,-0.15625,3
0.2888888888888889,-0.1555555555555556,1
0.47,-0.02,3
0.675,0.17500000000000002,3
0.331904761904762,0.1466666666666667,3
0.4,0.2,3
0.0,0.0,1
0.3151515151515151,0.07575757575757576,3
0.2272727272727273,0.06818181818181818,1
0.0,0.0,1
0.0,0.0,1
0.06666666666666668,0.03333333333333333,1
0.7333333333333334,-0.10000000000000002,2
0.0,0.0,1
0.3848484848484848,0.1787878787878788,3
0.25833333333333336,-0.14166666666666666,1
0.0,0.0,1
0.4,0.1,3
0.39166666666666666,0.2159090909090909,3
0.0,0.0,1
1.0,0.4,0
0.6,-0.15,2
0.06666666666666668,0.0,1
0.0,0.0,1
0.6022727272727273,0.06818181818181818,3
0.3925925925925926,0.1148148148148148,3
0.44678030303030297,-0.11609848484848488,3
0.6,-0.275,2
0.43333333333333335,-0.16666666666666666,2
0.0,0.0,1
0.0,0.0,1
0.55,-0.390625,2
0.4166666666666666,0.48828125,0
0.5866071428571429,-0.1650703463203463,2
0.0,0.0,1
0.6770833333333333,0.13125,3
0.3433333333333333,0.06333333333333334,3
0.6875,-0.3125,2
0.5,0.5,0
0.9,0.6,0
0.3583333333333333,0.19166666666666665,3
0.6999999999999998,-0.3333333333333333,2
0.13333333333333333,-0.03333333333333333,1
0.65,0.5158333333333334,0
0.2415151515151515,0.09090909090909093,3
0.55,0.05,3
0.4681818181818183,0.012121212121212123,3
0.25,-0.08333333333333333,1
0.375,-0.125,3
0.9,-0.8,2
0.4545454545454545,0.13636363636363635,3
0.0,0.0,1
0.6444444444444444,0.375,0
0.55,0.25,3
0.1,0.0,1
0.55,-0.1,3
0.2833333333333333,0.02500000000000001,3
0.6083333333333333,0.15,3
0.7,0.0,3
0.06666666666666668,0.0,1
0.0,0.0,1
