date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-04 16:33:55,English_AS,,0,0,5,"Coronavirus: what is ivermectin and what is it used for? https://en.as.com/en/2020/04/04/other_sports/1586014265_026414.html",,,,1246476102836592646,https://twitter.com/English_AS/status/1246476102836592646
2020-04-04 15:17:03,English_AS,,0,2,4,"Coronavirus live: global death toll passes 60,000 https://en.as.com/en/2020/04/04/other_sports/1585980693_150309.html",,,,1246456754721996800,https://twitter.com/English_AS/status/1246456754721996800
2020-04-04 17:51:02,tomselliott,,9,61,99,"Dems: Coronavirus an Opportunity to Create Socialist Utopia [Supercut] ",,,,1246495508304191489,https://twitter.com/tomselliott/status/1246495508304191489
2020-04-04 16:46:38,English_AS,,0,1,8,"""Self-isolation is the only effective way of controlling the virus, while there are no pharmaceutical products available"" https://en.as.com/en/2020/04/04/football/1586016442_455236.html #FCBarcelona #LaLiga #COVID2019 #coronavirus #CampNou",,,#FCBarcelona #LaLiga #COVID2019 #coronavirus #CampNou,1246479301404504064,https://twitter.com/English_AS/status/1246479301404504064
2020-04-04 15:22:39,markito0171,,1,5,17,"Fences btw #Germany &amp; #Switzerland bc #CoronaVirus ",,,#Germany #Switzerland #CoronaVirus,1246458164633112576,https://twitter.com/markito0171/status/1246458164633112576
2020-04-04 12:58:24,English_AS,,0,0,3,"UK coronavirus lockdown could end ""in weeks"" says government advisor: https://en.as.com/en/2020/04/04/other_sports/1586003843_081600.html",,,,1246421866228715521,https://twitter.com/English_AS/status/1246421866228715521
2020-04-04 12:36:57,English_AS,,0,0,4,"Police chief calls for the public to play their part this 'pivotal weekend' with good weather forecast in the UK. (via @WillGitt) #StayAtHome #covid19UK",,@WillGitt,#StayAtHome #StayAtHome #covid19UK,1246416466183938048,https://twitter.com/English_AS/status/1246416466183938048
2020-04-04 12:00:06,elpaisinenglish,,40,309,612,"BREAKING: Spanish PM Pedro Sánchez announced on Saturday that the government intends to extend the state of alarm, which was declared three weeks ago in a bid to slow the coronavirus outbreak, until April 26 ",,,,1246407192405848064,https://twitter.com/elpaisinenglish/status/1246407192405848064
2020-04-04 10:10:23,elpaisinenglish,,3,40,64,"BREAKING: The Spanish Health Ministry announced on Saturday that a total of 809 people had died from the coronavirus in the last 24 hours, a significant drop on the 932 fatalities recorded on Friday, and the lowest number of daily deaths seen in seven days ",,,,1246379582833426433,https://twitter.com/elpaisinenglish/status/1246379582833426433
2020-04-04 10:10:00,Realmadridplace,,0,17,75,"Casemiro: “Of course we want to win La Liga and the Champions League but we’re not thinking about this now, we’re thinking about winning the fight against the Coronavirus. These are difficult and complicated times and we have to do our part by staying at home.” [marca] ",,,,1246379485785702400,https://twitter.com/Realmadridplace/status/1246379485785702400
2020-04-04 09:33:06,JuliPereto,,1,14,16,"""“People want to talk about this virus as an equal opportunity pathogen, but it’s really not. It’s going right to the fissures in our society.” Location Data Says It All: Staying at Home During Coronavirus Is a Luxury ",,,,1246370200066363398,https://twitter.com/JuliPereto/status/1246370200066363398
2020-04-04 08:55:10,martinvars,,15,142,221,"Town near Milan tests blood donors and finds that 70% are seropositive for coronavirus. Further proof that the explanation for the large number of deaths in Spain and Italy is massive contagiousness. And this is good news. So many immunized! ",,,,1246360650756087809,https://twitter.com/martinvars/status/1246360650756087809
2020-04-04 08:29:48,LluisMontoliu,,0,7,18,"Interesting read in @nytimes “A virus is “simply a piece of bad news wrapped up in protein,” the biologists Jean ad Peter Medawar wrote in 1977.” Article by @carlzimmer &amp; great graphics by @13pt Dissecting #SARSCoV2 Thanks @microBIOblog for spotting it!",,@nytimes @carlzimmer @13pt @microBIOblog,#SARSCoV2,1246354267725848577,https://twitter.com/LluisMontoliu/status/1246354267725848577
2020-04-04 06:40:16,elpaisinenglish,,3,76,84,"Spanish towns are blocking off access roads with piles of earth and concrete blocks to protect themselves from the coronavirus – and from the arrival of outsiders who might be infected: ""Everyone agrees with it"" ",,,,1246326705683382279,https://twitter.com/elpaisinenglish/status/1246326705683382279
2020-04-03 22:14:35,Bibibobibox,TS_SCI_MAJIC12,0,4,19,"And what about this one?",,,,1246199444925812736,https://twitter.com/Bibibobibox/status/1246199444925812736
2020-04-03 21:09:15,Godlee17_,,0,2,7,"My immune system when coronavirus tries to pull up on me ",,,,1246183001798479872,https://twitter.com/Godlee17_/status/1246183001798479872
2020-04-03 18:45:59,InfiniteMadrid,,8,121,1167,"It's been 3-weeks since the last time Real Madrid players met but they have linked up via a video call organized by Zidane today, Zizou wanted to to see how each of his players were coping with the coronavirus situation. [@Marca]",,@marca,,1246146949822255104,https://twitter.com/InfiniteMadrid/status/1246146949822255104
2020-04-03 18:27:00,English_AS,,14,145,254,"""Do not take African people as human guinea pigs,"" warned Didier Drogba after French doctors' ""disgusting"" proposal, while Eto'o called them ""sons of bitches""... https://en.as.com/en/2020/04/03/football/1585915688_864933.html",,,,1246142170190557185,https://twitter.com/English_AS/status/1246142170190557185
